PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
103,2280213283,9.830022,1.902845,-0.261627,-0.121814,-1.323741,0.909424,0.690541,0.033378,-0.715319,-0.101781,9.841336540924907,1.914139094907303,-0.2221893420182543,-0.6338586372736028,-1.5183210499743598,0.9252502846110238
104,2280229950,9.844669,1.918852,-0.218149,-0.646068,-1.549594,1.185669,0.690526,0.033463,-0.715349,-0.101643,9.83591002666029,1.9083166028908576,-0.22230417896055113,-0.7944458675926661,-1.3806542619497504,1.0055254320439224
105,2280246617,9.821393,1.920115,-0.211756,-1.725489,-1.861301,1.116771,0.690481,0.03343,-0.715394,-0.101638,9.834344830915235,1.9007131802714539,-0.2165118403031433,-0.9929003504612993,-1.3547442421860276,1.1261598304342422
106,2280263284,9.861756,1.864453,-0.200058,-1.08375,-1.254651,1.144113,0.690499,0.033484,-0.715388,-0.101545,9.836963497767613,1.892366216401603,-0.21293813503240097,-1.188655877350852,-1.466640698858749,1.215712170272725
107,2280279951,9.838133,1.890359,-0.216332,-0.586582,-1.106558,1.19425,0.690528,0.03357,-0.715375,-0.101409,9.841997498253932,1.884341993129164,-0.2187365776430533,-1.3125070938230796,-1.675048025407646,1.2301181804090917
108,2280296618,9.813449,1.89368,-0.231257,-1.031065,-1.899412,1.310109,0.69048,0.033597,-0.715435,-0.101303,9.84692087122587,1.8790022111617994,-0.23085490371083803,-1.2397763104899417,-1.8427359735959954,1.177402195678174
109,2280313285,9.88023,1.878034,-0.244219,-1.925972,-2.468808,1.091722,0.690374,0.033539,-0.715537,-0.101322,9.848746044953288,1.8795239283291125,-0.23811650564557724,-0.8900609078523077,-1.8023768503263546,1.1092141186362061
110,2280329952,9.842431,1.8737,-0.248055,-0.801152,-1.447553,1.011567,0.690369,0.033636,-0.715554,-0.101211,9.84560076746513,1.887383289549758,-0.23194662290737317,-0.4168686692615571,-1.5200733898442471,1.0847972873389933
111,2280346619,9.838489,1.888547,-0.214991,0.66253,-0.99814,1.026154,0.690402,0.033873,-0.715547,-0.100954,9.839372426872467,1.8991731336016653,-0.21450722866215827,-0.2236544051768936,-1.1716325170633772,1.1241053160128465
112,2280363286,9.833062,1.931507,-0.162211,-0.238942,-0.732823,1.331409,0.690473,0.034005,-0.715501,-0.100747,9.835560043359234,1.9068609370947793,-0.19613254958733153,-0.6511983016734543,-0.9967058124996534,1.1879093921005701
113,2280379953,9.837111,1.902707,-0.195662,-1.723184,-0.871075,1.2115,0.690534,0.033986,-0.715447,-0.100718,9.838730846338256,1.9033096470745539,-0.1854268392558293,-1.6000951140031703,-1.061309185800786,1.2094919998002063
114,2280396620,9.835703,1.881312,-0.196399,-2.982907,-1.560556,1.169739,0.69053,0.033845,-0.715444,-0.100818,9.847578723953548,1.8883786832026417,-0.18305249000443735,-2.5179845774189897,-1.1927206608706205,1.1509079479698217
115,2280413287,9.873871,1.868226,-0.174492,-3.024219,-1.382817,0.994304,0.690538,0.033694,-0.715422,-0.100966,9.854930632900231,1.869406577119546,-0.18518315820615974,-2.815536749530829,-1.1703908120022066,1.0294628437399413
116,2280429954,9.847953,1.847621,-0.221888,-2.808023,-1.188071,0.801505,0.690566,0.033609,-0.715382,-0.101089,9.853455697444883,1.856053198021863,-0.19080966044643233,-2.3113928683848286,-0.9692739475306497,0.8942288267230314
117,2280446621,9.841925,1.869658,-0.181749,0.262818,-0.177944,0.854433,0.690684,0.033839,-0.715286,-0.100885,9.842264307290279,1.8550092296519085,-0.20265604483541974,-1.2954038097173013,-0.788057547084241,0.784623270015832
118,2280463288,9.838588,1.858946,-0.194778,-0.744984,-0.681375,0.788314,0.690753,0.033963,-0.715225,-0.100798,9.828495250497843,1.868456455095131,-0.21957478935078237,-0.22951712739433716,-0.8322560343624041,0.7112508267152798
119,2280479955,9.804736,1.912695,-0.224907,0.275983,-1.315712,0.623202,0.690748,0.034191,-0.715243,-0.100631,9.822188906725843,1.8948661256321535,-0.2302163196722852,0.5427652145021084,-1.0942506296771035,0.6626521974168924
120,2280496622,9.829423,1.908964,-0.25826,0.319525,-1.661009,0.503847,0.690707,0.034446,-0.715295,-0.100459,9.828331668110131,1.9287775957250854,-0.21936991356100297,0.8326141390882171,-1.3649742061854861,0.6152740442118074
121,2280513289,9.852956,1.960201,-0.195399,0.828731,-1.40487,0.613866,0.690691,0.034741,-0.715328,-0.100224,9.842396322887385,1.9595547036330432,-0.18453664622203264,0.5301463527945722,-1.4443529658766523,0.5394837808450569
122,2280529956,9.837258,1.962213,-0.143621,0.172149,-1.163431,0.460151,0.690701,0.034989,-0.715328,-0.100073,9.853170084880263,1.9733111419828442,-0.14509096162970012,-0.333175383151184,-1.3162300776762828,0.4161194035046616
123,2280546623,9.863279,1.985758,-0.085001,-1.118202,-1.12695,0.199874,0.690717,0.035131,-0.715304,-0.100086,9.851113349509097,1.9609799024752437,-0.13030343431451372,-1.4315756131762614,-1.129789928024631,0.26402302393703353
124,2280563290,9.858095,1.937751,-0.153235,-2.697696,-0.910455,0.272564,0.690765,0.035112,-0.715235,-0.100253,9.83603057131829,1.927939061934694,-0.15469176359206413,-2.201333964744451,-1.0466517037497,0.1496539950160726
125,2280579957,9.787539,1.890946,-0.229757,-2.69735,-1.252807,0.111947,0.690777,0.035118,-0.7152,-0.100424,9.817685810640045,1.8946864098890932,-0.20439164137938434,-2.224152922671792,-1.1190457026389915,0.15187138118668722
126,2280596624,9.803941,1.852134,-0.255693,-1.904112,-1.274783,0.128121,0.690782,0.035195,-0.715177,-0.100519,9.808329328892917,1.8834715830797855,-0.24786958112330945,-1.6272214914356051,-1.2914448715766271,0.29512193604186654
127,2280613291,9.817972,1.892394,-0.261996,-0.625629,-1.759144,0.490592,0.690736,0.035356,-0.715225,-0.100446,9.813610496814093,1.900319046696706,-0.2602193546362718,-1.049105775537928,-1.4821069896260068,0.5079595746780311
128,2280629958,9.855069,1.9566,-0.239256,-0.152063,-1.386748,0.824786,0.690729,0.035521,-0.715243,-0.100301,9.829770950022859,1.9295999817667155,-0.23916687276363346,-1.1043459375102918,-1.6392164875556334,0.6618479618608758
129,2280646625,9.829841,1.958644,-0.178168,-1.856946,-1.401194,0.823775,0.690728,0.035518,-0.715239,-0.100333,9.84772926311627,1.9477357085912874,-0.20188957802110644,-1.8212486367717942,-1.7264854382294113,0.675227750151752
130,2280663292,9.84151,1.939806,-0.166967,-3.436367,-2.044585,0.431273,0.690664,0.03539,-0.715275,-0.100567,9.858450581341186,1.9435350576580896,-0.16993746915638147,-2.6198415623248947,-1.6983099669931598,0.5896347650437955
131,2280679959,9.872763,1.926081,-0.192876,-3.500924,-1.7651,0.417903,0.69063,0.035268,-0.715281,-0.100802,9.856472603995158,1.9262034387645164,-0.15656856589014945,-2.8735101786751875,-1.5352704658878862,0.5386026570098745
132,2280696626,9.85713,1.893057,-0.146486,-2.068776,-1.082969,0.721414,0.690664,0.035277,-0.715241,-0.100846,9.842679304606692,1.9148065033508315,-0.16326046631195834,-2.4943292702121505,-1.3046525489808944,0.6358252111927145
