SampleTimeFine,PacketCounter_thigh,PacketCounter_shank,time_observed_60hz_s,thigh_orientation_change_deg,shank_orientation_change_deg,knee_flexion_estimate_deg,relative_rotvec_x_deg,relative_rotvec_y_deg,relative_rotvec_z_deg
2280563290,124,123,2.033333333333333,0.9999188075414578,0.39833296536593066,-0.12288748679684065,-0.24426053175131876,0.570444973135428,-0.20325945612804855
2280579957,125,124,2.05,0.9877877047933784,0.3965735775686939,-0.1068363756302281,-0.22807534131499513,0.5730113653338107,-0.19020718027858446
2280596624,126,125,2.066666666666667,0.9826868367018453,0.39490956378506464,-0.10421348997115105,-0.22532784853977872,0.5742275812325648,-0.1775578083258991
2280613291,127,126,2.0833333333333335,0.9968882027224262,0.393868831964719,-0.12354442931280825,-0.2460161639937395,0.5799698493327183,-0.17049270179069395
2280629958,128,127,2.1,1.0103367957639526,0.38870139655542735,-0.15701235502055932,-0.2796314780379254,0.5775422307290713,-0.1689521965288697
2280646625,129,128,2.1166666666666667,1.0083883801538434,0.3865285824018922,-0.1579553427662595,-0.28029247681702,0.5764465358376405,-0.16564992435989323
2280663292,130,129,2.1333333333333333,1.0003418296342064,0.3862211788484551,-0.12613420577932657,-0.25003282643859936,0.5888671695777211,-0.15439006461121654
2280679959,131,130,2.15,0.9890058249286601,0.3871546262190076,-0.09443009242240136,-0.2188146368289256,0.5957888250837748,-0.143918400459591
2280696626,132,131,2.1666666666666665,0.9818453272585395,0.38313587806741023,-0.09715903450982766,-0.2202925432351906,0.5899475878957625,-0.13829912942576492
2280713293,133,132,2.183333333333333,0.9806319004495619,0.3766961937862012,-0.11445240704060569,-0.23671440548890188,0.5840179097132888,-0.13691884651967176
2280729960,134,133,2.2,0.976847103727059,0.37503250644408354,-0.11452463447164295,-0.2360987077752153,0.5805776494673411,-0.1368087045585066
2280746627,135,134,2.216666666666667,0.96703407681184,0.37374314293433414,-0.1003421376979758,-0.2211645393518744,0.5776554645034823,-0.14145287896636724
2280763294,136,135,2.2333333333333334,0.9614443985306562,0.3740770115595603,-0.07668376802927206,-0.19811227342485466,0.5827056459067441,-0.14434386621678952
2280779961,137,136,2.25,0.950191491980379,0.37430532773480624,-0.03680994232218604,-0.15918507419827577,0.5914416626515004,-0.14440698880407518
2280796628,138,137,2.2666666666666666,0.9356834130867446,0.3718776814285197,-0.002761008984343485,-0.1253447519861988,0.59630136333599,-0.14121528110377804
2280813295,139,138,2.283333333333333,0.9366174997066526,0.36856920455455544,0.01754232186631914,-0.10764987491098661,0.6119528894973566,-0.13684467476881518
2280829962,140,139,2.3,0.9302440024114684,0.3596880987882616,0.018221398387522295,-0.10728685773261333,0.6140087031167788,-0.13360401444770614
2280846629,141,140,2.316666666666667,0.9250498909911494,0.35203044215406565,0.01672494464227958,-0.10862315079255078,0.6139169242020016,-0.12670067515444813
2280863296,142,141,2.3333333333333335,0.924729035086319,0.3507846095484911,0.02280064935339418,-0.10317758907695418,0.6183803405807533,-0.12111489710333852
