PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
360,2284513369,-9.507931,0.266631,-0.629563,1.341344,0.581671,1.734895,0.674126,0.136565,0.717287,-0.111372,-9.495631931283151,0.270310829123413,-0.6568837564839027,1.3522541078042687,0.5184467230909258,1.7773900624383057
361,2284530036,-9.495842,0.270975,-0.68974,1.426758,0.528134,1.878811,0.674113,0.136583,0.717295,-0.11138,-9.495935363172817,0.2686162503986403,-0.6690366567219928,1.3576460754508886,0.5380844610769702,1.8259047377390472
362,2284546703,-9.496087,0.276239,-0.67326,1.384847,0.511543,1.796481,0.674099,0.136604,0.717299,-0.111407,-9.498713630819768,0.2694626984127243,-0.6813818692938728,1.3941015642594339,0.5104500160701573,1.8328995968110393
363,2284563370,-9.502135,0.263479,-0.690278,1.276198,0.436075,1.865674,0.674098,0.136609,0.717299,-0.111408,-9.502092416757792,0.27344815536210954,-0.6839722177624732,1.449007633589107,0.45041585013884267,1.7905732287108027
364,2284580037,-9.502542,0.262634,-0.690842,1.532286,0.415419,1.647607,0.67409,0.136623,0.717296,-0.111463,-9.504201624891197,0.27786621692912117,-0.674998257872462,1.4783311646788175,0.3915091488026148,1.7224300614078616
365,2284596704,-9.508087,0.296431,-0.651197,1.651219,0.2887,1.667752,0.674092,0.136657,0.717276,-0.111539,-9.504135757655853,0.277985914901385,-0.6622115887037049,1.4442491177780399,0.35879243333044475,1.6667009891288518
366,2284613371,-9.50093,0.291471,-0.630543,1.363108,0.402747,1.686123,0.674089,0.136654,0.717274,-0.111569,-9.502676821261321,0.27208718727432557,-0.6552772021192607,1.3609756339122634,0.3531069837290088,1.6509295018368169
367,2284630038,-9.506886,0.248826,-0.666858,1.055346,0.359333,1.652813,0.674099,0.136604,0.717276,-0.111559,-9.50198026868581,0.2647643968778661,-0.656650026599794,1.2906288228999587,0.3573652923672326,1.6766027337246436
368,2284646705,-9.496521,0.241074,-0.67554,1.272625,0.398924,1.702585,0.674098,0.136593,0.717275,-0.111578,-9.503777152972958,0.26309111388631423,-0.6605505501250607,1.2820990850095206,0.35592824618716146,1.7223763361203754
369,2284663372,-9.500846,0.283629,-0.669478,1.404133,0.269273,1.797429,0.674109,0.136615,0.717255,-0.111615,-9.507358144967796,0.2688010328439465,-0.6606998429853677,1.3224627791263084,0.34736863740664287,1.761237665442302
370,2284680039,-9.52378,0.27188,-0.643244,1.49922,0.354422,1.79757,0.674111,0.136635,0.717245,-0.111648,-9.509639985020897,0.27576363958791694,-0.6574143515771672,1.3607236727464689,0.3409015528770183,1.7797018955485577
371,2284696706,-9.502807,0.301384,-0.645465,1.35187,0.381392,1.7706,0.674113,0.136633,0.717241,-0.111663,-9.507915025106541,0.27623992108103723,-0.6560843585959972,1.3716645369429545,0.34524765594823154,1.7852204301368286
372,2284713373,-9.507218,0.250242,-0.67016,1.213331,0.372389,1.76047,0.674117,0.136628,0.717236,-0.111676,-9.502708165929988,0.26885392940403097,-0.6598774373529827,1.378923067711622,0.36212281904579624,1.795102107740658
373,2284730040,-9.494958,0.255117,-0.654894,1.419514,0.317117,1.820865,0.67412,0.136673,0.717217,-0.111727,-9.497517075911468,0.25955498364506363,-0.6658201764508164,1.4144843017558695,0.38551191468132573,1.8170326589400532
374,2284746707,-9.482077,0.256582,-0.687456,1.555478,0.437958,1.843583,0.674115,0.136692,0.717215,-0.111749,-9.49549287696043,0.2553218308881935,-0.6684864409829046,1.4720467265457182,0.4034551681241465,1.841311058483397
375,2284763374,-9.509429,0.258241,-0.672664,1.530801,0.422654,1.896217,0.674112,0.136711,0.717211,-0.111761,-9.496638916277568,0.25788618697201904,-0.6664693118107808,1.5105006879483347,0.4040261422257116,1.8530409188950892
