sep=,
DeviceTag:, DOT_Pelvis
FirmwareVersion:,2.2.1
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,Dynamic
Measurement Mode:,Custom modes - custom mode5
StartTime: ,2026-09-15_18:34:21_027 GMT+8
© Movella Technologies B. V. 2005-2026

PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z
111,2509726711,9.631545,-0.408234,2.219012,1.008327,0.359596,1.888969,0.779303,-0.115312,-0.606924,-0.105040,
112,2509743378,9.605692,-0.406330,2.254100,-0.049548,0.587984,1.866173,0.779308,-0.115428,-0.606893,-0.105053,
113,2509760045,9.547793,-0.479555,2.261752,-0.785759,0.622830,1.423791,0.779297,-0.115589,-0.606854,-0.105182,
114,2509776712,9.541362,-0.538950,2.241917,-1.399401,0.611676,1.086254,0.779270,-0.115789,-0.606813,-0.105402,
115,2509793379,9.562171,-0.495755,2.175735,-1.622180,0.727817,0.840858,0.779245,-0.115991,-0.606759,-0.105673,
116,2509810046,9.659011,-0.523456,2.229125,-1.671549,0.869442,0.988016,0.779234,-0.116209,-0.606686,-0.105933,
117,2509826713,9.660077,-0.617487,2.249256,-1.276127,0.739996,1.242530,0.779222,-0.116408,-0.606629,-0.106128,
118,2509843380,9.615852,-0.685932,2.246831,-0.662344,0.743313,1.808455,0.779230,-0.116586,-0.606572,-0.106204,
119,2509860047,9.545345,-0.733804,2.278857,0.212195,0.066817,2.479149,0.779202,-0.116735,-0.606594,-0.106115,
120,2509876714,9.484673,-0.781602,2.282830,1.286827,-0.518042,2.865811,0.779148,-0.116804,-0.606692,-0.105877,
121,2509893381,9.455105,-0.707210,2.299050,1.946943,-0.863609,3.124794,0.779078,-0.116828,-0.606835,-0.105546,
122,2509910048,9.531715,-0.605454,2.327592,2.215275,-0.564632,3.322653,0.779042,-0.116835,-0.606944,-0.105175,
123,2509926715,9.661086,-0.522556,2.341214,1.951720,0.182497,3.071238,0.779064,-0.116837,-0.606969,-0.104868,
124,2509943382,9.754041,-0.480208,2.341896,1.223474,0.895849,2.610466,0.779129,-0.116870,-0.606910,-0.104689,
125,2509960049,9.723782,-0.489046,2.339060,0.176119,1.348105,2.024178,0.779207,-0.116964,-0.606794,-0.104678,
126,2509976716,9.688601,-0.432814,2.368424,-1.641941,1.932792,1.652628,0.779300,-0.117223,-0.606590,-0.104879,
127,2509993383,9.685858,-0.341552,2.510864,-4.143150,2.904820,1.494610,0.779434,-0.117735,-0.606240,-0.105335,
128,2510010050,9.657710,-0.217081,2.527087,-6.922025,4.600829,1.435560,0.779667,-0.118531,-0.605655,-0.106070,
129,2510026717,9.550905,-0.094212,2.541332,-9.199216,5.974005,1.550088,0.779983,-0.119571,-0.604877,-0.107015,
130,2510043384,9.499884,-0.218247,2.598126,-10.646666,6.553262,1.285060,0.780319,-0.120745,-0.604013,-0.108128,
131,2510060051,9.457131,-0.387284,2.751230,-11.506511,6.309903,0.402613,0.780600,-0.121941,-0.603177,-0.109412,
132,2510076718,9.390689,-0.185057,2.880033,-14.114132,5.595553,-1.472872,0.780740,-0.123278,-0.602411,-0.111123,
133,2510093385,9.630012,-0.954331,2.667906,-12.379062,5.345253,-0.264170,0.780905,-0.124527,-0.601677,-0.112538,
134,2510110052,9.536454,-0.802332,2.712365,-9.772966,7.351982,-0.747738,0.781282,-0.125405,-0.600764,-0.113817,
135,2510126719,9.486435,-0.536537,2.809821,-8.377086,7.691131,-1.317082,0.781703,-0.126067,-0.599844,-0.115043,
136,2510143386,9.540654,-0.704949,2.669585,-9.866030,6.853757,-2.000186,0.782009,-0.126853,-0.599005,-0.116461,
137,2510160053,9.455309,-0.710179,2.612747,-4.945890,6.056771,-1.049660,0.782351,-0.127174,-0.598321,-0.117327,
138,2510176720,9.488883,-0.771295,2.525484,-3.603618,7.669168,-1.808116,0.782844,-0.127250,-0.597490,-0.118192,
139,2510193387,9.616093,-0.368672,2.648753,-1.811011,10.774915,-1.736708,0.783639,-0.127072,-0.596333,-0.118949,
140,2510210054,9.486550,-0.558109,2.484401,-1.479365,11.251177,-3.259154,0.784454,-0.126716,-0.595154,-0.119859,
141,2510226721,9.395344,-0.245059,2.499333,0.751727,8.463546,-4.932867,0.785037,-0.126009,-0.594362,-0.120714,
142,2510243388,9.501007,0.047754,2.577934,-1.156081,8.424038,-4.002766,0.785597,-0.125600,-0.593522,-0.121627,
143,2510260055,9.571588,-0.239060,2.470624,-1.479671,5.272317,-2.517268,0.785904,-0.125411,-0.593009,-0.122341,
144,2510276722,9.433255,-0.316639,2.230125,-0.303549,4.492013,-3.066212,0.786154,-0.125055,-0.592616,-0.123001,
145,2510293389,9.700909,0.080560,2.326209,0.262434,7.478148,-1.654632,0.786697,-0.124701,-0.591865,-0.123505,
146,2510310056,9.639760,-0.000865,2.422617,2.286466,6.474732,-0.839149,0.787204,-0.124204,-0.591250,-0.123724,
147,2510326723,9.537691,0.096673,2.489128,1.593936,6.187766,-1.906968,0.787653,-0.123699,-0.590674,-0.124118,
148,2510343390,9.647858,0.386423,2.422084,-1.890384,5.067096,-1.607133,0.787949,-0.123639,-0.590158,-0.124757,
149,2510360057,9.709554,0.570490,2.446317,-4.952626,5.063190,-0.325999,0.788211,-0.124040,-0.589563,-0.125513,
150,2510376724,9.592779,0.658393,2.474860,-8.128206,5.783241,-0.160912,0.788480,-0.124804,-0.588824,-0.126532,
151,2510393391,9.355013,0.469376,2.431451,-8.131548,3.561466,-1.873621,0.788525,-0.125462,-0.588369,-0.127708,
152,2510410058,9.222776,0.169753,2.577274,-7.562817,2.835755,-4.256204,0.788472,-0.125866,-0.588051,-0.129097,
153,2510426725,9.268166,-0.134441,2.909859,-7.429900,5.274918,-5.037072,0.788614,-0.126141,-0.587468,-0.130607,
154,2510443392,9.182398,-0.082020,3.201833,-12.379408,9.372411,-4.056452,0.789030,-0.126988,-0.586301,-0.132502,
155,2510460059,8.654466,-0.100467,3.197891,-20.889339,12.217444,-5.519780,0.789497,-0.128630,-0.584665,-0.135340,
156,2510476726,8.245486,-0.308012,3.164291,-29.642321,16.274408,-15.825150,0.789923,-0.130321,-0.582569,-0.140183,
157,2510493393,8.146103,-0.332203,2.296131,-32.385761,19.267128,-30.345369,0.790223,-0.131030,-0.580325,-0.146977,
158,2510510060,8.665110,-0.728003,1.501936,-27.111954,24.302998,-45.354164,0.790677,-0.129750,-0.577864,-0.155138,
159,2510526727,9.896846,-1.887876,1.145086,-27.701283,35.291126,-60.897736,0.791614,-0.126971,-0.574363,-0.165328,
160,2510543394,12.149073,-2.710168,1.890829,-24.868732,22.835972,-53.746384,0.791650,-0.124749,-0.572170,-0.174210,
161,2510560061,12.747334,-2.843312,1.854700,-27.147879,19.627714,-37.082031,0.791743,-0.124250,-0.569946,-0.181292,
162,2510576728,11.585955,-2.128572,1.528747,-22.079872,14.243263,-16.091080,0.792005,-0.125044,-0.568074,-0.185432,
163,2510593395,10.563066,-1.608421,1.307439,-23.712780,9.483451,-0.898278,0.792238,-0.127409,-0.566420,-0.187866,
164,2510610062,9.582314,-2.288242,0.941840,-21.192411,7.320347,8.617146,0.792590,-0.130325,-0.564901,-0.188954,
165,2510626729,8.577180,-2.935771,1.188788,-13.994298,4.328661,12.550567,0.792932,-0.132815,-0.563845,-0.188937,
166,2510643396,7.926211,-3.534252,2.098150,-6.002545,6.043314,12.384089,0.793560,-0.134323,-0.562811,-0.188317,
167,2510660063,7.344582,-4.246839,3.593931,13.667383,4.593982,11.918057,0.794437,-0.133562,-0.562489,-0.186110,
168,2510676730,6.047538,-4.042260,4.385999,33.258251,-0.939556,20.094276,0.795449,-0.131355,-0.563167,-0.181244,
169,2510693397,4.429700,-2.280645,5.652907,38.703655,-5.972885,41.209808,0.796672,-0.130373,-0.564141,-0.173385,
170,2510710064,4.957639,-0.806567,5.712160,33.842312,-0.308755,73.009460,0.798991,-0.132409,-0.563676,-0.162330,
171,2510726731,6.859405,0.796866,4.564557,39.668411,38.501305,94.442604,0.804959,-0.134584,-0.558319,-0.149023,
172,2510743398,7.458160,0.862343,3.499572,40.820187,57.079121,97.302132,0.812303,-0.136416,-0.550604,-0.135612,
173,2510760065,3.680332,2.649224,3.146476,41.035866,9.120983,70.978470,0.815114,-0.137031,-0.548961,-0.124312,
174,2510776732,7.842649,1.432534,4.834022,32.461346,2.531844,38.430042,0.816563,-0.136169,-0.548541,-0.117413,
175,2510793399,4.008505,1.032096,3.947475,36.723160,-31.085468,-11.709267,0.814516,-0.131368,-0.553151,-0.115457,
176,2510810066,5.823751,2.190979,2.947779,51.585163,-66.320770,-57.802444,0.809032,-0.121671,-0.562989,-0.117077,
177,2510826733,10.341422,3.213806,3.567743,39.636963,-123.507584,-77.326012,0.798035,-0.112712,-0.579496,-0.120919,
178,2510843400,13.246070,2.312023,3.059207,9.230042,-209.124832,-56.193710,0.779102,-0.110484,-0.604626,-0.123377,
179,2510860067,17.866205,0.144142,-0.728894,-7.378342,-243.783112,-26.736927,0.756494,-0.113229,-0.632219,-0.123269,
180,2510876734,17.693407,0.577206,-3.986514,15.107790,-142.169891,-17.257923,0.743114,-0.112459,-0.648339,-0.121623,
181,2510893401,25.641506,0.790106,-2.397913,37.296608,-95.600365,-17.972721,0.734223,-0.108364,-0.659612,-0.118684,
182,2510910068,28.350868,1.145095,-2.041488,20.705725,-45.497269,-14.265576,0.729834,-0.105517,-0.665096,-0.117715,
183,2510926735,27.486790,-1.733096,-5.422784,30.667824,16.196856,-15.494289,0.731511,-0.100434,-0.664191,-0.116856,
184,2510943402,27.329947,-2.983089,-4.116552,66.099075,162.731644,-11.483837,0.747677,-0.089451,-0.648015,-0.114253,
185,2510960069,22.536577,-0.099057,2.154996,130.676392,254.961594,8.978308,0.772819,-0.071745,-0.621853,-0.104416,
186,2510976736,16.378407,5.597688,8.371034,103.609589,203.888779,28.124144,0.792255,-0.059491,-0.599932,-0.094205,
187,2510993403,17.158051,12.178203,7.773177,50.618809,60.404686,52.511005,0.798536,-0.057393,-0.593216,-0.084506,
188,2511010070,15.985665,14.032031,5.243129,-40.582737,52.121449,53.005249,0.803215,-0.066024,-0.586237,-0.082543,
189,2511026737,4.109577,6.593572,3.388469,-90.163063,17.791523,46.907455,0.804269,-0.080313,-0.582622,-0.085161,
190,2511043404,-5.054780,1.749414,2.018854,-173.584839,32.662827,45.274677,0.805218,-0.103981,-0.575985,-0.095151,
