PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
957,2705338452,9.293841,-2.182676,-1.393423,34.649162,3.663846,65.114716,0.486118,0.377417,-0.617976,0.489241,9.245763320258845,-2.324481125990976,-0.7786675414351174,29.869820613929004,-0.33885929549475335,66.75893001817553
958,2705355119,8.924895,-1.985889,0.624544,40.83049,-3.837453,72.389381,0.478447,0.374151,-0.618995,0.497946,8.904336803675278,-2.409717535783,-0.6709604418001,31.94996900393308,-3.9359968131954344,69.53150944051875
959,2705371786,8.557664,-2.686275,-0.666614,15.122998,-12.247781,73.466843,0.471273,0.369557,-0.62244,0.503888,8.631269246776199,-2.3713940227454007,-0.6283137125458446,29.249743694931166,-10.300812059185315,71.78664563727125
960,2705388453,8.479723,-2.432288,-1.49263,17.375053,-21.695623,69.234406,0.463377,0.36615,-0.626068,0.509176,8.468295294107016,-2.099773534033258,-0.6592671622559353,24.235202845022975,-16.679365599437027,73.24867884881442
961,2705405120,8.365849,-1.710195,-0.278612,29.058077,-16.624811,74.385414,0.454881,0.362639,-0.628683,0.51608,8.386010557595679,-1.6616687061582065,-0.6712330657326891,17.86128306000231,-21.187878486827,74.43890809081061
962,2705421787,8.348852,-1.102176,-0.765637,14.711164,-19.801216,78.333565,0.44649,0.358005,-0.632707,0.521695,8.336370018614373,-1.370240478911588,-0.6248111708112275,9.80431978509823,-23.35358164284535,75.97823327063566
963,2705438454,8.491839,-1.526347,-0.767574,-3.20835,-27.655968,77.951599,0.438277,0.352789,-0.638492,0.525154,8.316275264928548,-1.5907240293706202,-0.5969886302539806,1.0629514899926356,-23.378901855569865,78.17376850711463
964,2705455121,8.434271,-2.376904,0.108364,-9.117326,-22.815687,80.809288,0.430535,0.346511,-0.644474,0.528419,8.378384651697207,-2.432739857243949,-0.6782765532807664,-5.113112607618866,-21.488971222728964,80.98636054922552
965,2705471788,8.142512,-3.540645,-1.31476,-5.738269,-15.705094,81.926407,0.423142,0.339744,-0.649715,0.532354,8.562589459703553,-3.603040868200109,-0.8430227953771927,-5.5032784360534,-17.986367774649125,84.00560630877305
966,2705488455,8.734984,-4.516517,-1.165101,6.205327,-10.675295,87.523155,0.415136,0.332741,-0.653899,0.537928,8.813617850502578,-4.56467885506198,-0.9534794943256557,0.0974699608895907,-13.492932771762828,86.46394444759198
967,2705505122,9.454134,-5.52893,-0.937551,1.929338,-15.160703,88.665382,0.406758,0.325672,-0.658632,0.542858,8.995155815871573,-4.903901814860756,-0.8907419749933442,8.085853984912275,-8.967715063017499,87.63967545292572
