PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
596,2699321665,9.917895,0.139017,0.053408,-5.584441,3.376235,8.067819,-0.653331,0.25844,0.656883,0.273619,9.933028984244592,0.06132299272779927,0.05646454189978924,-7.019962247471567,3.236076749810646,8.004707449374697
597,2699338332,9.953111,-0.025631,0.139518,-4.641509,3.086516,7.773911,-0.653597,0.259256,0.656419,0.273326,9.94964826561992,-0.0038875258881031875,0.06701515031269968,-5.705998753475404,3.4974176560599437,7.323117931077251
598,2699354999,9.931899,0.084654,0.065647,-5.271736,3.963649,6.94534,-0.65389,0.260017,0.655876,0.273204,9.992627297422583,0.08378409333973183,0.03183662053330452,-4.087676936857729,4.295595204808048,7.037168490008772
599,2699371666,10.106221,0.237564,-0.002483,-3.670993,5.362296,7.625473,-0.654403,0.260636,0.655238,0.272917,10.03827713085684,0.30764990408423587,0.004298308159969904,-2.0006083467466285,5.400325488496193,8.13576151925001
600,2699388333,10.134588,0.605797,-0.072019,-1.331925,7.034781,10.739187,-0.655288,0.261262,0.654413,0.272174,10.065955546045767,0.5721530381499154,0.038384676451206655,-0.18683600943038997,6.389784612330205,11.038314415825303
601,2699405000,9.977703,0.747575,0.054314,1.943001,7.345698,15.413311,-0.656509,0.262008,0.653508,0.270685,10.072751787502925,0.7391145919675021,0.13107001236263285,-0.06563773068599299,6.9894890789114275,15.296911211373509
602,2699421667,10.047274,0.656758,0.371505,0.380509,6.662329,20.439589,-0.657799,0.263406,0.652412,0.268836,10.066742679653032,0.7050294226261464,0.21539789909294796,-2.3143801668104027,7.281428263287818,19.88586709215845
603,2699438334,10.024835,0.609547,0.259177,-5.841245,7.208807,24.007803,-0.659035,0.265713,0.650876,0.267255,10.052450265703785,0.477085838791698,0.22131411142626378,-5.68567938974795,7.569771806994744,23.89099615567848
604,2699455001,10.127773,0.301106,0.203591,-9.948336,8.264198,26.742384,-0.66031,0.268628,0.648965,0.265837,10.033572194177465,0.18894715278337387,0.14536868447088339,-7.6415755745848,8.06604149186809,27.092235553355316
605,2699471668,10.12575,-0.301683,-0.098298,-9.95754,8.943137,30.209057,-0.661771,0.27184,0.646842,0.264108,10.028396246388278,0.02298023636296285,0.05451045101641913,-6.582591182534582,8.728811590802096,30.037924539660278
