PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
19,2278813255,-9.530309,-0.216122,-1.352721,1.345301,-0.798706,0.85346,0.63687,0.109343,0.755425,-0.10851,-9.515550497284343,-0.21568360120247027,-1.3590517756234588,1.213935685150883,-0.8022171458631551,0.8757038506401243
20,2278829922,-9.518465,-0.216163,-1.33474,0.473419,-0.876812,0.783268,0.636843,0.109232,0.755463,-0.108514,-9.516587047160387,-0.2314602714349511,-1.3512760304457447,0.6039470995762576,-0.9343121627904598,0.8673253559760025
21,2278846589,-9.493037,-0.265965,-1.370328,0.033905,-1.11259,0.895068,0.636849,0.109097,0.755484,-0.10847,-9.508889825341782,-0.2583605849115278,-1.3547547177207697,0.0826060588160988,-1.111511823786374,0.8945235763176846
22,2278863256,-9.516009,-0.294244,-1.374217,0.0081,-1.266625,0.975684,0.636873,0.108965,0.75549,-0.108417,-9.498506759955312,-0.2896877355046165,-1.3654283683118686,-0.09526012494346059,-1.2292082604686083,0.9298802352382324
23,2278879923,-9.47741,-0.303531,-1.373389,0.15796,-1.33026,0.994381,0.636903,0.108848,0.755487,-0.108381,-9.493392545294466,-0.31512549139595586,-1.3775229445939123,0.22542100910101875,-1.2064943591477795,0.9493494989675957
24,2278896590,-9.500061,-0.333681,-1.380942,0.822302,-0.932712,0.992012,0.636877,0.108796,0.755512,-0.108408,-9.496898343752855,-0.325491954926124,-1.3878389062489358,0.9881265760071013,-1.0475503401524149,0.9693575144330953
25,2278913257,-9.506081,-0.32457,-1.391475,2.008516,-0.836652,0.99538,0.636822,0.108861,0.755526,-0.10857,-9.505332237263074,-0.317735386663432,-1.3952882456541644,1.9297553975934876,-0.8382152158069546,1.0395940196250861
26,2278929924,-9.50764,-0.293868,-1.409798,2.840045,-0.677827,1.097178,0.636739,0.109017,0.755539,-0.10881,-9.511361728101479,-0.2966044137827034,-1.3984685683222031,2.7103092969882137,-0.6840418151686568,1.1892288842493897
27,2278946591,-9.52984,-0.261192,-1.390875,3.252128,-0.633351,1.386038,0.636648,0.109243,0.755545,-0.109068,-9.510521795998693,-0.27130728075024024,-1.395217802010514,3.0875269905822202,-0.6429436987890687,1.3778688800086343
28,2278963258,-9.493409,-0.248323,-1.378876,2.821886,-0.718961,1.579196,0.63658,0.109435,0.755549,-0.109251,-9.505275755228643,-0.24943943210103564,-1.3844293422211496,3.009363062750546,-0.7002509238860001,1.507435231274146
29,2278979925,-9.496575,-0.245013,-1.377207,2.377159,-0.777243,1.534604,0.636523,0.109588,0.755554,-0.109396,-9.502774127414483,-0.23320961981284258,-1.367873301317866,2.562698450405991,-0.7937694819505609,1.4954468857315377
30,2278996592,-9.509992,-0.215282,-1.352025,1.930026,-0.941945,1.364805,0.636487,0.109681,0.755554,-0.109512,-9.508153069098812,-0.220815233517417,-1.3502616836946613,1.8521568787453182,-0.862164549200063,1.34745632367873
31,2279013259,-9.51984,-0.210402,-1.324148,1.086881,-0.821796,1.13196,0.636449,0.109666,0.755583,-0.109551,-9.519547615825589,-0.21096720112979667,-1.337224426259632,0.9406043899532097,-0.8814126292661151,1.1618070496743416
32,2279029926,-9.530069,-0.202996,-1.339465,-0.139948,-0.832016,0.945717,0.636427,0.109525,0.755632,-0.109479,-9.52931016214349,-0.20658442616237077,-1.3323747151639196,-0.10210791765651638,-0.8696840118486109,1.06034364350647
33,2279046593,-9.530412,-0.230751,-1.333363,-1.167132,-0.898212,1.133464,0.636431,0.10932,0.755686,-0.109288,-9.530133529030806,-0.21524005740039903,-1.3358083867988064,-1.114851987422452,-0.8669355537746634,1.106037801124864
34,2279063260,-9.540558,-0.237138,-1.349503,-1.750666,-0.973231,1.331995,0.636455,0.10908,0.75574,-0.109013,-9.520579891664415,-0.2456967725182522,-1.3453702514544321,-1.8222348982388012,-0.9081131486907181,1.2781491539405339
35,2279079927,-9.479872,-0.29037,-1.364555,-1.888219,-0.970913,1.566633,0.636487,0.108846,0.755792,-0.108696,-9.50524522765758,-0.30130007236144113,-1.3590952003388224,-1.9070738610246576,-0.9993658369980469,1.518607807480059
36,2279096594,-9.477302,-0.384965,-1.366385,-1.184382,-1.030847,1.77343,0.636516,0.108694,0.755827,-0.108435,-9.48996005680512,-0.37357214322717924,-1.3759409311796902,-1.1477805182714171,-1.0995563173522502,1.7963952674440882
37,2279113261,-9.506973,-0.435027,-1.389363,0.291159,-0.979596,2.141689,0.636522,0.108719,0.755838,-0.108299,-9.477552755070292,-0.44103193862081913,-1.3942275898358107,0.4450058285841649,-1.1240219278127488,2.124801765463077
38,2279129928,-9.468565,-0.470578,-1.417182,2.610274,-1.288114,2.472939,0.636532,0.108993,0.755777,-0.108395,-9.468462534286436,-0.4759519518516501,-1.410337173918644,2.5718919944512986,-0.9934648027794012,2.515975616282955
39,2279146595,-9.449075,-0.468227,-1.428927,4.807844,-0.693169,2.818774,0.636447,0.109507,0.755733,-0.108682,-9.463795637930936,-0.4568105945911477,-1.4199927922255946,4.719829233914155,-0.7091126651355696,2.918183806995003
40,2279163262,-9.465411,-0.385866,-1.410386,6.526904,-0.417692,3.254228,0.636309,0.110239,0.755679,-0.109119,-9.465796830927841,-0.3802054421036212,-1.4209834547137472,6.338787312721435,-0.3822430403172974,3.2020897884419504
41,2279179929,-9.475196,-0.263646,-1.410543,6.808011,0.148041,3.306421,0.636105,0.111016,0.755671,-0.109576,-9.475527532609481,-0.26502076338629565,-1.414381396161159,7.0175901743415,-0.1686188317249313,3.2253617187426666
42,2279196596,-9.516661,-0.133522,-1.416908,6.425568,-0.218784,2.997141,0.635941,0.111721,0.75564,-0.110028,-9.491305122694202,-0.14517010699605734,-1.4034386277008832,6.5767114141846195,-0.15811580531084718,2.9349457925989713
43,2279213263,-9.472232,-0.056279,-1.38423,5.227751,-0.533999,2.341814,0.635825,0.112221,0.755609,-0.1104,-9.509081782137494,-0.05460835813811843,-1.3918276012797637,5.086289374850554,-0.3262912337447531,2.4240325182202875
44,2279229930,-9.543531,-0.012712,-1.370733,3.136576,-0.634491,1.867992,0.635742,0.112489,0.75561,-0.110601,-9.523360734422956,-0.013954952816043253,-1.3827802604213006,2.858920615032959,-0.5841784599080893,1.892696469292714
45,2279246597,-9.517312,-0.020142,-1.395272,0.099653,-0.698625,1.515331,0.635712,0.112437,0.755657,-0.110502,-9.528623483286166,-0.026460581502981556,-1.3794318582343514,0.4159687344045566,-0.8520685795501188,1.5407062291045248
46,2279263264,-9.545898,-0.107627,-1.40052,-1.676582,-1.032281,1.484185,0.635747,0.112206,0.755704,-0.110211,-9.522012664923912,-0.08345069737638793,-1.3853011904296553,-1.613432231517544,-1.0761571716264082,1.4707422059225204
47,2279279931,-9.485236,-0.162414,-1.376695,-2.401511,-1.203285,1.670505,0.635818,0.111922,0.755744,-0.109823,-9.505508682366251,-0.17221790110197818,-1.4026512838869136,-2.656992505351681,-1.199672528064541,1.6597578250343825
48,2279296598,-9.48605,-0.283998,-1.419525,-2.368342,-1.249119,2.057846,0.635894,0.111698,0.755771,-0.109416,-9.48496797057842,-0.2784132269378495,-1.4284945648962653,-2.371926118531359,-1.157552275608531,1.9970917687159582
49,2279313265,-9.464366,-0.362309,-1.468049,-0.958991,-0.940012,2.330506,0.635919,0.111638,0.755801,-0.109132,-9.46690327477167,-0.3817141212163398,-1.4528737314801703,-0.7773301558587831,-0.9200017332888442,2.3464645987342876
50,2279329932,-9.461301,-0.436747,-1.474265,1.48067,-0.463347,2.477606,0.635854,0.111822,0.755834,-0.109091,-9.456520452894644,-0.4527021393657539,-1.463984282960991,1.6941560645305362,-0.5400995133895856,2.5926102797187833
51,2279346599,-9.47981,-0.487471,-1.452096,4.567935,-0.220705,2.743056,0.635715,0.112331,0.755836,-0.109366,-9.457762408723978,-0.4607462779011163,-1.456986497858824,4.284895345626336,-0.15139256082006786,2.6657304736391403
52,2279363266,-9.448696,-0.414743,-1.433339,6.286952,0.1126,2.624924,0.635512,0.11298,0.755843,-0.109827,-9.472204341587362,-0.3924376474458293,-1.4378414143919083,6.160690760199511,0.09274569270813811,2.5564240767750386
53,2279379933,-9.470559,-0.251803,-1.422128,6.520835,0.113752,2.282162,0.635307,0.11356,0.75586,-0.110298,-9.495705614201533,-0.2663638813441763,-1.4181660673987868,6.722691116712278,0.10181315196197777,2.320201971198667
54,2279396600,-9.546377,-0.121339,-1.386925,5.935276,0.073502,2.015316,0.635102,0.11411,0.755879,-0.110778,-9.517753585271187,-0.1287256595429837,-1.4062186951777709,5.822723252908548,-0.09995665908143597,2.0553931110160577
55,2279413267,-9.546101,-0.023773,-1.411389,3.771361,-0.503443,1.820071,0.634995,0.114432,0.75588,-0.11105,-9.527879425743876,-0.029670296852578052,-1.402506260657434,3.788152588000767,-0.3946528258475209,1.8559867221130082
56,2279429934,-9.516103,0.017491,-1.425884,1.266702,-0.908322,1.830168,0.634975,0.114516,0.755884,-0.111051,-9.524078562300042,0.0027773324317939448,-1.4034010193234119,1.273089526610983,-0.6596926351568877,1.7700734312807203
57,2279446601,-9.492132,-0.039459,-1.399118,-0.944622,-0.735161,1.834823,0.63497,0.114405,0.75594,-0.11081,-9.513285269080923,-0.027503039729545924,-1.407820986956608,-0.9879654475756888,-0.8531654117731808,1.790565123418339
58,2279463268,-9.49255,-0.114486,-1.401017,-2.56661,-0.882024,1.797736,0.635006,0.11414,0.75601,-0.110399,-9.503034119891641,-0.0958713674163397,-1.4190135443922602,-2.4324598004464146,-1.012674992429206,1.8732178961945882
59,2279479935,-9.518955,-0.184373,-1.448562,-2.97092,-1.093662,1.940027,0.635078,0.113834,0.756066,-0.10992,-9.494672904438307,-0.17682604223125042,-1.439552643769339,-2.8314462233401043,-1.1709455137882412,1.9619275144195838
60,2279496602,-9.501504,-0.237927,-1.469029,-2.154028,-1.35924,2.035665,0.635167,0.113618,0.75608,-0.109534,-9.48566263510172,-0.25520885543318605,-1.4655916037706906,-2.2890106716331657,-1.286664210276225,2.0142119191900694
61,2279513269,-9.456282,-0.306398,-1.485458,-0.811026,-1.444441,2.126731,0.635243,0.113535,0.756064,-0.109288,-9.47598789353763,-0.3220579568442367,-1.4866472140454428,-1.0961687501624808,-1.2715357811429002,2.026349125401417
62,2279529936,-9.453369,-0.366335,-1.481258,0.459985,-1.032691,2.000551,0.63525,0.113562,0.756068,-0.109188,-9.469529857336816,-0.36475977666851567,-1.4912090490472303,0.43434180864146615,-1.0826975644669878,2.0414214997797666
63,2279546603,-9.485291,-0.380966,-1.485308,1.616322,-0.658592,2.094127,0.635198,0.113709,0.756088,-0.109196,-9.469850233887414,-0.3661267413985805,-1.4742525172757048,2.016294809853904,-0.7811311595157124,2.118392408904156
64,2279563270,-9.491244,-0.319811,-1.454578,3.226119,-0.553324,2.149988,0.635109,0.114023,0.756089,-0.109384,-9.476990884425899,-0.31597504919846986,-1.442114170165232,3.3284453505232774,-0.5030184294432718,2.2741032489188426
65,2279579937,-9.469753,-0.22649,-1.398734,4.138737,-0.433725,2.544641,0.634999,0.114458,0.756081,-0.109627,-9.488257260016953,-0.22451237428376547,-1.4107900808582472,4.0003280346895025,-0.37823584654212206,2.4494539022160695
66,2279596604,-9.505033,-0.1186,-1.387951,4.077932,-0.397189,2.58735,0.634887,0.11488,0.756079,-0.109847,-9.499945918728088,-0.12409399338694367,-1.3968038896616188,3.7587163168790902,-0.4597265066627724,2.539739147974485
67,2279613271,-9.496921,-0.056704,-1.407642,2.684653,-0.624271,2.51105,0.63482,0.115177,0.756076,-0.109939,-9.508022613524794,-0.05559859473501001,-1.406099253878099,2.6395120426083145,-0.699853166381536,2.4687562128423624
