PacketCounter,SampleTimeFine,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X_filtered,Acc_Y_filtered,Acc_Z_filtered,Gyr_X_filtered,Gyr_Y_filtered,Gyr_Z_filtered
913,2780806628,-13.689137,9.162374,-2.262982,170.66423,-3.491639,-3.668628,-0.088553,-0.584889,-0.303095,0.747131,-13.050171475925877,6.157343336879935,-2.6404445981274334,158.03122659417477,-5.035296666655567,-5.373853624848134
914,2780823295,-12.152065,8.001647,-4.976051,138.115494,-29.658745,-10.601051,-0.076871,-0.582711,-0.28884,0.755723,-11.721819910374773,5.101949153245444,-5.291412661657898,141.57323138345834,-28.714920855343355,-25.04438039742287
915,2780839962,-11.100177,0.247023,-8.056887,85.726624,-57.967121,-61.923977,-0.065147,-0.574467,-0.284269,0.764815,-11.20472702702032,4.496546575568662,-7.336374648423828,110.4456507451055,-56.00507288551126,-60.08215432036327
916,2780856629,-11.481279,4.338561,-8.970675,59.366959,-86.908524,-113.504936,-0.051057,-0.560386,-0.28655,0.775408,-11.044190970824394,5.524436704231957,-7.497334165464675,68.99206501638668,-84.3465755292826,-103.93895184387448
917,2780873296,-11.991548,5.861138,-3.81193,18.882992,-109.871445,-155.191696,-0.036492,-0.541314,-0.296436,0.78599,-11.45821661978798,7.5217208552806145,-5.823623838867569,14.328974674608741,-112.11373539172197,-148.28978745538194
918,2780889963,-12.326344,10.167857,-5.338014,-12.218046,-128.689804,-189.311966,-0.021251,-0.517939,-0.312179,0.79614,-13.054270999488331,8.158385594769445,-3.709204043140569,-51.934632397230104,-136.33973067855055,-189.29384155094039
919,2780906630,-14.182457,12.462116,-3.305962,-108.039818,-142.360962,-210.777039,-0.011335,-0.490996,-0.340154,0.801933,-16.034922223600244,5.652861157543995,-2.8535036164636263,-108.71737534461703,-152.0921954650295,-227.5337828264473
920,2780923297,-20.555008,-3.313271,0.636997,-129.699509,-185.570511,-261.457367,0.000829,-0.455445,-0.373482,0.808138,-19.676806508483033,0.8292546363569471,-3.892405382658965,-118.04459246823015,-155.83773834455656,-262.5360389811625
921,2780939964,-25.171556,-7.954036,-7.795012,-74.992203,-151.339828,-302.43811,0.023287,-0.420517,-0.402134,0.812969,-22.61932529312517,-3.2975047230455146,-5.77937581202924,-51.207188413786795,-150.02011521996343,-288.82344991290535
922,2780956631,-22.789558,-2.030777,-9.262054,54.991501,-120.855186,-297.902252,0.054882,-0.387997,-0.41407,0.821583,-23.649517122789753,-4.087550725192601,-6.569529990232059,80.9096877255689,-142.4208773341152,-297.9359049465322
923,2780973298,-20.22695,-0.161303,-4.769106,245.704041,-133.331528,-280.795746,0.094281,-0.352415,-0.401201,0.840214,-22.17209074262335,-1.396988500969905,-5.0631597816680465,222.5467599603113,-138.49342754614045,-283.66118569532154
924,2780989965,-17.589468,3.063129,-0.662685,329.095886,-138.951035,-239.929855,0.132286,-0.316112,-0.374679,0.861508,-18.10700383929768,2.605187443021008,-1.8271710260575817,303.7117801723313,-134.00324309468252,-245.06178283515416
925,2781006632,-13.866143,4.726932,1.954612,308.116241,-125.940071,-189.168823,0.163222,-0.283494,-0.346881,0.879017,-11.771893269691386,5.3139287909303325,1.346879476910917,286.0797239283729,-116.76436947513655,-185.71993947284912
926,2781023299,-5.144464,6.018894,3.466053,173.30278,-82.308006,-114.486534,0.180924,-0.262819,-0.331473,0.887877,-4.135231982734807,5.433807780696888,2.942304729331193,187.9562882588391,-76.87505212068704,-111.60027675452605
927,2781039966,4.080021,2.88405,1.921558,37.439346,-11.607918,-25.337723,0.185225,-0.259015,-0.328158,0.889338,3.050219764499035,3.4877427264734,2.7626469469378905,68.17826652639616,-15.83443829075167,-29.698116173038557
928,2781056633,9.381405,0.911495,1.265365,-16.838387,59.955189,52.715466,0.180791,-0.269617,-0.326962,0.887538,7.874069964121273,1.1666303006934977,1.7589387683724502,-17.538752751365625,53.6020777290078,52.50583561538123
929,2781073300,9.335238,1.041964,1.282302,-55.219315,117.10939,122.501846,0.168453,-0.291899,-0.326368,0.883125,9.375846190059411,0.1613545386627508,1.041616808948757,-53.26160196679355,115.86670386220352,127.62631884223178
930,2781089967,7.015204,0.994325,0.841317,-71.176651,160.057022,188.419739,0.148855,-0.322879,-0.323635,0.876846,8.131039261816204,1.1042378145036036,1.0204091925043741,-65.9201402750398,161.60875713208975,189.57710917853075
931,2781106634,5.375542,1.176433,0.998363,-82.55999,192.767944,243.02037,0.123062,-0.360218,-0.318492,0.868141,5.769636835718184,3.0810144612338717,1.3000222387529783,-95.05989643046337,190.59139068548697,235.45996959204015
932,2781123301,4.234288,3.345398,1.679328,-106.421455,201.953766,271.097382,0.092607,-0.399574,-0.313963,0.85627,3.8978555204195846,4.060371454955097,1.286409348066707,-154.0888223099255,207.7700027171611,266.97698658472626
933,2781139968,3.925094,5.819308,2.804011,-202.391388,210.115204,282.066864,0.055306,-0.440513,-0.319675,0.837081,3.2649491511353466,2.2536298919989344,0.927531883463838,-215.2948673290838,217.16228104952575,289.2321468462116
934,2781156635,3.848602,-0.694558,0.11503,-315.082764,225.236664,297.934784,0.009337,-0.483051,-0.336596,0.80826,3.5476491554032057,-2.4002993033882736,0.8800832443452498,-234.38431703906178,219.0589573239793,306.5496951466701
935,2781173302,1.416364,-11.047566,-0.632239,-240.581757,224.869034,323.837036,-0.03451,-0.524412,-0.341345,0.779289,3.623591814848084,-8.010468346367688,1.8473393296030554,-195.22415154254176,212.34930958989767,318.5595295526449
936,2781189969,2.451751,-14.558619,3.79302,-89.438087,192.520798,327.644897,-0.068748,-0.561048,-0.327209,0.757259,2.1978150005181654,-12.317364634976935,3.7090686986380836,-130.58414389005435,198.30714775346195,320.3634179955855
937,2781206636,1.271419,-13.741998,6.70171,-12.107501,174.306732,308.721649,-0.095264,-0.593917,-0.304961,0.738372,-1.2955943441684552,-14.782024000738412,5.476096487500699,-93.19621015713874,180.6355093146414,306.3054902021418
938,2781223303,-5.399559,-15.561122,8.20229,-90.631302,158.391464,268.641266,-0.124734,-0.620775,-0.293645,0.716142,-5.99190185803424,-17.12827502274864,6.301357497326162,-103.5860453173955,161.2157189472686,272.97922894185353
939,2781239970,-11.512917,-23.13546,6.914716,-189.270767,137.4543,208.98584,-0.157524,-0.639787,-0.296975,0.691138,-9.910585891445272,-21.646126856936714,6.466237211986715,-129.776552744768,136.65613899782403,219.0480661776558
940,2781256637,-13.551717,-29.072334,4.947484,-169.950333,104.630997,136.972427,-0.182439,-0.651778,-0.303819,0.670524,-11.441040080017517,-28.560593662486248,7.067563489165185,-121.72726033026993,100.53633672164608,144.84308446172076
941,2781273304,-11.107285,-28.767273,5.005916,-60.061932,52.752071,70.945976,-0.192662,-0.658229,-0.304608,0.660937,-10.840777090538957,-34.6674103644974,8.554347929004102,-64.65627220881991,50.38061421904194,55.64267371516272
942,2781289971,-6.40685,-26.279236,12.317951,44.149323,0.202105,22.470211,-0.190548,-0.660306,-0.298503,0.662262,-10.244018257166775,-34.93436793789924,9.786160003992903,3.763613981757585,-6.820582855727079,-34.07529183354997
943,2781306638,-13.942217,-59.44437,10.884015,33.685368,-57.827381,-188.944992,-0.17151,-0.647026,-0.311963,0.674261,-11.965356140981017,-26.73320476454563,8.96950150047369,28.717907022520706,-56.26536291378414,-103.81120523752233
944,2781323305,-18.804697,0.371379,7.975599,20.781404,-115.196739,-146.798615,-0.160282,-0.629186,-0.32104,0.689475,-16.43588951250519,-13.214122407560012,5.72446754655388,-9.355816705742782,-83.95046208662828,-139.3567696267881
